review,label
"Nếu nhu cầu 1 máy đt vừa chụp đẹp, vừa pin siêu trâu, vừa nhanh, thiết kế đẹp...thì nên.mua M51 nha mnNói chung máy pin oke sài tầm trung tầm 2-4 tùy cách sài khác nhau. Chụp hình khá oke. Loa nghe ổn cũng ấm. Chỉ có cái xui thay sai mắc mưa ước nhẹ thoi mà bị hư cảm biến sạc, phải thay cái mới.Mới dùng được hơn 1 tuần. Cảm nhận máy pin trâu, dùng mượt. Ngước điểm sóng rất kém. Hôm nay còn lỗi không gọi được, trong khi vẫn hiện sóng.Bin trâu lắm nè. Chơi game cả ngày mới hết   . Chơi game thì hơi giật 1 xíu thoi à                                  Xài rất tốt mua đầu tiên mà bây giờ vẫn sài rất mượt dù đã mua từ tháng 8 tháng 9 mà bây giờ sài như mới muaMua M51 vì pin trâu, camera không lồi, thiết kế bóng bẩy, đẹp, sau hơn 1 tuần trải nghiệm cày Netflix, Youtube be bét rất hài lòng, màn hình đẹp sắc nét, đây là chiếc dt thứ 3 mua ở TGDD. 2 chiếc trước mỗi loại dùng được 5 năm, hy vọng M51 cũng vậy.Mua M51 vì pin trâu, camera không lồi, thiết kế bóng bẩy, đẹp, sau hơn 1 tuần trải nghiệm cày Netflix, Youtube be bét rất hài lòng, màn hình đẹp sắc nét, đây là chiếc dt thứ 3 mua ở TGDD. 2 chiếc trước mỗi loại dùng được 5 năm, hy vọng M51 cũng vậy.Mới mua được 2 hôm, thấy pin trâu, sạc nhanh, chụp ảnh đẹp.màn hình quá đẹp,nói chung la tuyet vời.1 bức chụp bằng camera macro khá ấn tượng.chỉ có 1 lỗi nhỏ vào chế độ chụp ban đêm mà che bàn tay lại chup màn hình đen sẽ thấy những đốm sáng li ti..với mình thì chỉ thích pin trau man dep la ổn.chụp ảnh thì cung ít nên nhu cầu vậy là đủ dùng.",0
Màn hình không được tốt,0
Tôi ghét dòng điện thoại này,0
bảo đảm nhảm nhí,0
không ra gì,0
quá chán,0
treo đầu dê bán thịt chó,0
ghét thế,0
chả ra gì,0
không hay,0
chẳng ra gì,0
chán thật,0
Điện thoại này quá chậm. Tôi thấy họ phải cải thiện nhiều thứ hơn nữa,0
Mạnh nhưng pin yếu quá,0
máy asus ít dòng quá. hỗ trợ lại không ngon. thôi cứ mấy ông đứng top mà phang cho lành bụng,0
"Asus làm không tới thì đừng làm nữa, cấu hình máy thì cao mà chạy thì như hạch!",0
chứ pin yếu như iphone mini thì thua luôn đó,0
pin máy quá yếu,0
Công nhận mấy con Nokia giờ chán thật.,0
"Nokia không có gì đột phá. Nhất là khi xiaomi, oppo, hw nó hoành hành. Giờ thêm Vsmart tôi thấy nokia càng tụt hơi",0
"Nokia giờ chỉ là cái tên thôi, có còn chất gì đâu, phải công nhận mấy hãng tàu càng ngày càng làm đt ngon, sau này android chỉ còn ss và tàu thôi, sony, lg, gg làm đt cho vui.",0
Chậm và lag nhiều. Rất chán.,0
"được phút mốt là chán, vì chả làm dc việc mấy",0
Ứng dụng xịn nặng thì tương thích kém không tiện.,0
"Nhắn tin Văn bản không hoạt động. Do sự cố phần mềm giữa Nokia và Sprint, khả năng nhắn tin văn bản của điện thoại này không hoạt động với hệ thống của Sprint và sẽ không hoạt động cho đến khi có bản vá phần mềm",0
Điều duy nhất làm tôi khó chịu là các trò chơi,0
tôi đã có điện thoại hơn hai tháng nay và vẫn chưa nhận được các phụ kiện miễn phí được cho là đi kèm với điện thoại,0
vỏ máy tệ hại! ,0
Mua được 1 tháng 8 ngày hư củ sạc. Đọc qua cmt thì thấy rất nhiều người bị trường hợp này............,0
Tôi cũng mới hư củ sạc hazay,0
Mới mua Samsung M51 được 1 tháng 17 ngày cục sạc bị hư đem ra TGDD Bảo hành mà NV bảo đem máy và cục đi bảo hành luôn mất tầm 7-15 ngày mà máy không bị gì hết chỉ lỗi cục sạc thôi ... mà đòi đem máy đi có máy đâu mà sài.... thật thất vọng thiệt ... có cái cục sạc mà ko giải quyết dc... nếu ra cửa hàng khác mua chắc chắn nó đổi lại cục sạc mới cho mình liền.... NV nhiệt tình chỉ đc cái lúc cầm tiền ra mua đt... còn hàng bị lỗi chẳng giải quyết đc cái gì....,0
Hay quá bạn nói y chang ý mình,0
"Tôi cũng cùng chồng mới mua chắc chưa được 1 tháng đâu. TGDĐ LLQ đó nv ôi nản. Nhờ nó xóa mấy ứng dụng nằm tràn lan ngoài mh mà nó nói ko xóa được, tui bực tui nói xóa được hết, em ko muốn làm đổ thừa ko được. Ghét ghê.",0
Ôi.giống y e luôn. Thất vọng kinh khủng. Vừa mua dc 1 tháng. Mang lên tt bảo hành của hãng cũng bảo đợi bh có hàng sẽ gd lên lấy.má ơi.chỉ là hư bộ sạc thui chứ chưa phải hư dt nha.,0
"Mình xài bình thường quá trời, mà mình có người nhà làm bên Samsung theo đúng quy trình của hãng bây giờ gửi cả máy kèm phụ kiện đi bảo hành, số lượng máy về trung tâm bảo hành nhiều nên tầm 7-10 ngày lận",0
Mình cũng bị như vậy nản.,0
"chuẩn r b mình cug gặp tình trạng tương tự , tưởng đâu chế độ bảo hành ok này nọ, tới hồi đụng chuyện thì tìm cách đùn đẩy ",0
" Tat cả điều ok,nhưng ngoai trừ có cái là mic không được ok ,mặc dù đổi cai mới (1đoi 1 trong 30 ngay)nhưng vẫn bị",0
"Lúc đt cho người khác,mình nói người bên kia ko nghe đc ",0
"Thất vọng vô cùng, ",0
"Theo tôi được biết qua bình luan phía dưới ,có nhiều trường hợp bi lỗi micro, vậy tại sao tgdd vẫn bán cho người tiêu dùng nhỏ?",0
"Thất vọng, các bạn không nên mua:",0
"1. Màu sắc màn hình sặc sỡ ko chân thật, xem trên máy thì đẹp mà up lên fb, lấy điện thoại khác xem thì màu lại xấu, nghĩa là màu ko đúng thực tế chỉ đẹp khi trên máy của mình, y chang mấy dòng oppo chụp ảo và đẹp trên máy thôi up lên fb zl là bao bể bao xấu.",0
"2. Mặt lưng xi lớp rất mỏng, chạm nhẹ cũng trầy xước, đặc biệt màu đem rất dễ thấy xước dù nhỏ xíu, tráng gương kiểu gì ko biết chứ nhựa này bao dỏm, tầm giá gần 10tr mà máy ko có được cái mặt lưng cường lực, mặt trước thì lại là cường lực dỏm, như cái đt tàu Xiaomi cùi cùi note 8 đã đc trang bị kính cường lực mặt sau bao đẹp, này ss đú theo tráng gương mà nhựa thì chả trầy nát, còn chả cho cái ốp lưng bảo vệ, mua cũng k có, ...",0
3. Pin 7000 thật sự chẳng như mong đợi.,0
"4. Mạng thì lâu lâu lag làg dù wifi hay 4G, dù sim 4G sài đt cũ vẫn ok ko bị giật lag gì.",0
"Tóm lại, lỡ mua rồi giờ đổi thì mất tiền ráng sài, còn ai có ý định mua thì nên xem lại.",0
nó thật sự xấu,0
"đúng rồi, tui cũng bị y chang giờ ra đổi cái mới. mạng kết nối yêu vãi chưởng luôn.",0
Không nên mua mà sẽ giới thiệu cho bạn bè não có vần đề,0
"Bạn nói cũng rất đúng.. Giá gần 10tr mà nhiều cái vẫn rất thất vọng..pin 7k k như mong đợi,sóng của sim bắt rất yếu",0
Xài như bạn có iphone đắt tiền cũng vứt,0
Vậy sao máy tôi k bị???tôi k phải dùng samsung mà tôi đung iphone..mua thử máy này dùng khá ok..tuy mặt lưng dẽ xước nhưng k tệ như bạn nói nhá...bớt dìm hàng đi,0
e xấu bà cố sao máy chụp đẹp đực,0
"Mình lưỡng lự con A71 với con M51 này mà dân chúng phàn nàn dữ quá. Đợi mẫu mới vậy. Đang dùng con galaxy A9 2018 vẫn mượt mà liên quân, tốc chiến.",0
May quá.cảm ơn bạn.dang định mua để dùng nhưng giờ thôi luôn rồi.cứ mỗi lần hỏng sạc lấymasy đâu mà dùng.mà đi s,0
"Máy mới mua về mà chức năng nhấc điện thoại lên đánh thức màn hình và chức năng vuốt lòng bàn tay chụp ảnh màn hình k sử dụng được.âm thanh tệ,hình ảnh xem youtube hơi mờ",0
Lần đầu sử dụng samsung mà thất vọng thật sự dung đc 1 thábg mà đã hỏng chán thật sự ,0
Duy nhất lần này mua samsubg lần sau k có cửa mua nữa,0
mày đập phá điện thoại chứ không phải sử dụng nên mới mau hỏng như vậy,0
"Samsung vẫn chỉ là samsung ko thể sánh dc với apple pin máy mới mà tụt như tụt quần 1h để máy ko dùng ji kug tụt 2% pin , đã tắt hết wifi , 4g",0
nếu muốn không hết pin các bạn có thể tắt luôn máy đi và đừng mở máy nữa như vị là máy sẽ không bao giờ hết pin đâu nhé!,0
"Máy rất mạnh về mảng pin nhưng chỉ có nhiêu đó. Bắt sóng Wifi thì cứ chập chờn liên tục, đôi lúc còn báo lỗi dấu vân tay. Quá dễ bị bong tróc và trầy xước. Cảm nhận của mình là hơi tiếc tiền xíu thôi",0
Ưu điểm: pin tốt.,0
Nhược điểm: máy vào mạng quá chậm. Tệ hơn cả A50.,0
Khuyên thực tế không nên chọn dòng sản phẩm này.,0
Sai lầm mua sam  m51 đi đổi máy 2 lần vẫn 1 lỗi đấy.  Cân nhắc anh em không nên mua sản phẩm này,0
Điện thoại ngoài cái pin trâu ra. Thì còn lại rất tệ. Mong mọi người cân nhắt trước khi mua.,0
Ngoài cai pin trâu thì Điện thoại sài rất tệ. Huy cọng mọi người ko nên mua. Nếu mua thì mọi người thêm tí tiền mua s20fe sài.,0
"Mình mua dt  M51 được 5 tháng nhưng củ sạc giờ sạc ko vô pin ra thế giới di động thì không  được bảo hành ,củ sạc bi hư thì điện thoại này cũng như cục sắt bỏ đi mà thôi ,sau này chắc ko dám mua gì nữa luôn",0
Qua tệ pin yếu bằng pin 5000 .mấy sóng qua yếu .lóa nhỏ hay rẻ.mấy hay bị giặt lag phải khởi động lại máy,0
Sắt vụn thật sự hối hận khi mua ,0
Khuyến nghị những bạn khác không nên vì cục pin 7000 mà ham sắt vụn thôi,0
Quá lỗ với cái giá đó. Vỏ máy bong tróc sơn từng mảng dù ,0
"Còn chưa hết tgian trả gop. Quả pin cũng k kéo lại đc gì nhiều, máy chạy game quá nóng chậm cảm ứng. Nói chung k đáng với số tiền bỏ ra để mua nó. Quá tệ ",0
"Đt sạc thì 2h mà sài đc 1 ngày,quảng cáo lừa ng tiêu dùng,t mua chạy grad mà tức muốn chọi bỏ,tập đoàn lớn mà chẳng có lương tâm chứ đánh vào công nhân nghèo khổ",0
"Đt nóng, chơi game liên tục bị hụt fps, giật lag mặc dù cấu hình đt cũng khá cao.",0
"Nỗi thất vọng khi mua m51 mua tại tgdd dùng chưa được 1 tuần thì, máy hao pin, nóng. Với dưng lượng pin 7000 mà để qua đêm bị tiêu hao khoảng 20% pin là bình thường, máy ko pị lỗi? Đpoirmpiws ko đc, đổi trả cũng ko đc. Tôi thề ko bao giờ mua hàng tại tgddvaf điẹn máy xanh nữa. Quá thất vọng. Mọi người nên cân nhắc khi mua m51 tại tgdd.",0
Nghe kém người ta gọi ko nghe được nhà mình dùng samsung ko mà mua con M51 vê hối hân nghe rất kém mang tơi kỹ thuật thì nói ko sao,0
Tầm giá căng hơn so với những máy tương đương,0
Buồn gê rật lang các thể loại,0
Tầm thường thôi,0
Mua về thấy lỗi như các bác nói.  Có khi nào cái mà các bác mang tới đổi lại đem bán lại sang chỗ khác Không ta,0
"Bị lỗi củ sạc, sạc không vào gửi bảo hành yêu cầu phải gửi kèm theo máy hơn 10 ngày. nản",0
Ae dùng m1 chơi liên quân rồi sẽ hiểu cảm giác múa nak hóc vkl hình ảnh thì nhoè...k mượt1 tý nào...vào pubg thì thôi xoá game cho lành...chốt câu m51 k dành cho chơi game tựa pubg + liên quân mb + lm tốc chiến + game đồ hoạ 3D,0
Chê nhiều hơn là thích,0
"Mới mua về dùng đúng chuẩn pin 20% thì sạc , sạc xong khoảng 20' tụt 2% trong khi đó để chế độ máy bay và k dùng sạc 100% chơi game tụt pin rất nhanh",0
Dùng 3 lần sạc vẫn thế Ra tddd đổi lại tưởng khá hơn nhưng vẫn thế,0
"Cấu hình dùng thì mượt,",0
Cầm rất đầm tay,0
Chê duy nhất là pin 7000 nhưng theo t biết chỉ ngang 4000,0
Ae lên suy nghĩ về dùng sp ss tầm giá trung bình này,0
Hơi thất vọng,0
Cho 1 sao để ae cân nhắc,0
"Sản phẩm kém chất lượng, mặt lưng thì dễ bong tróc, sạc dùng chưa đầy 1 tháng đã hư, có đáng cho cái giá gần 10 triệu không? Quá kém. Đã đổi sang Oppo Reno5 xài và rất ok, mọi người cân nhắc",0
"Máy quá tệ, máy k thu được sóng trong khi cả gia đình ai cũng sử dụng được, ra cửa hàng thì trả lời rất chán, k giải quyết được cho khách, máy mới mua về mà đàm thoại không nghe được gì vì sóng yếu. Đưa đi giám định máy thì hãng bảo là máy không vấn đề, bỏ ra gần 9tr mua về con máy tức mất ngủ ",0
"Tới trải nghiệm định mua,chụp selffi phải nói nó xấu vãi cả nồi, 1 loa không có loa kép nên nghe cũng bình thường ko to mấy, màn hình AMOLED thì phải nói đẹp hơn lcd",0
"Hay bị đứng hình tự thoát khỏi trò chơi,tốc độ kém màn hình ảo quá .Pin ảo không như quảng cáo 7000mHA tụt nhanh,chụp hình ảo không sắc nét",0
Máy m51 đó bạn đọc quyền nên giá cao người tiêu dùng khó mà mua. Giá cả phải họp lý và già thúc của sản phẩm,0
Hàng mới mua về dùng 3 ngày tắt hết chế độ tiết kiệm sao chơi game có 1 ván máy rất nóng và hao pin Ko biết tgdd bán đồ tầu thì phải ..thất vọng,0
"cho e hỏi máy moi mua 3 hom sao sac pin nóng máy qua 38,39 do , e do kiem tra pin chỉ còn 6800 trong khi máy mới dang lẽ 7000",0
Quá thất vọng về máy ss m51. Sau khi máy tự động nâng cấp phần mềm thì xẩy ra hiện tượng bị giật. Và lag. Sử dụng mạng không được ổn định. Chỉ được cái ưu điểm là pin trâu. Cấu hình bằng với A70 mà hiệu suất thua A70 quá nhiều.,0
Quá thất vọng về máy ss m51. Sau khi máy tự động nâng cấp phần mềm thì xẩy ra hiện tượng bị giật. Và lag. Sử dụng mạng không được ổn định. Chỉ được cái ưu điểm là pin trâu. Cấu hình bằng với A70 mà hiệu suất thua A70 quá nhiều.,0
"Sau khi update Android 11 , ngày nào không sử dụng pin không tụt được 10%, quá pro",0
Trả lời cho bình luận của Lê Kim,0
"Mình là con gái và mình cũng ko có  mặc quần jean, tây các kiểu nên ko bỏ túi quần làm cong điện thoại nhé bạn Đạt (cmt bài mình). Và  Bên phía tổng đài của TGDĐ đã thừa nhận sai sót, xử lý phí và  bảo hành cho mình rồi. Mình ko phải trả phí gì hết.",0
" Rõ ràng là mình ko sai mà, mình cũng cám ơn bộ phận CSKH đã lắng nghe, tiếp nhận  khiếu nại của mình, chứ mình tức ko ăn ko ngủ nghỉ bán hàng luôn vì rất ức, chỗ mình đặt niềm tin mua từ máy lạnh, tủ lạnh đến đt mà gạt mình sao ko tức. ",0
"Mình xin gửi lời cám ơn đến quý Lãnh Đạo TGDĐ đã xử lý khiếu nại của mình, mình đánh giá cao cách quản lý, điều hành của quý công ty. Mình sẽ ủng hộ tiếp khi có nhu cầu. ",0
"Sản phẩm tốt, dùng 4g cả ngày đa tác vụ vắt kiệt pin mãi k hết. Nói chung sạc 1 lần 1 ngày dùng thoải mái. Loa không to lắm nhưng đủ vang k nứt âm. 8gb ram nên các tác vụ xử lí ok. Dùng 3 năm nữa ok. 5g và tần số quét 90hz cũng k cần thiết cho lắm. Nói tóm lại vừa túi tiền. Mình mua ngày 30.11 giá hơn 7tr5 1 tý (giảm 20%). Ok ngon",0
"Sử dụng thấy mọi tác vụ đều rất ổn. Phù hợp vs nhu cầu cá nhân. Tuy nhiên pin luôn báo là đang tìm hiểu cách sử dụng, dù mình đã thử khởi động lại vẫn hiện như thế 🙄",0
"Có ai bị giống tui hok, trong mục DCIM ngày nào cũng có file ảnh .png 0b ko. Chán quá",0
"Pin trâu, máy mượt, nhanh, màn hình trong rõ nét, camera chụp đẹp. Mình vô cùng hài lòng.",0
"Nếu nhu cầu 1 máy đt vừa chụp đẹp, vừa pin siêu trâu, vừa nhanh, thiết kế đẹp...thì nên.mua M51 nha mn",0
"Nói chung máy pin oke sài tầm trung tầm 2-4 tùy cách sài khác nhau. Chụp hình khá oke. Loa nghe ổn cũng ấm. Chỉ có cái xui thay sai mắc mưa ước nhẹ thoi mà bị hư cảm biến sạc, phải thay cái mới.",0
"Mới dùng được hơn 1 tuần. Cảm nhận máy pin trâu, dùng mượt. Ngước điểm sóng rất kém. Hôm nay còn lỗi không gọi được, trong khi vẫn hiện sóng.",0
Bin trâu lắm nè. Chơi game cả ngày mới hết   . Chơi game thì hơi giật 1 xíu thoi à                                  ,0
Xài rất tốt mua đầu tiên mà bây giờ vẫn sài rất mượt dù đã mua từ tháng 8 tháng 9 mà bây giờ sài như mới mua,0
"Mua M51 vì pin trâu, camera không lồi, thiết kế bóng bẩy, đẹp, sau hơn 1 tuần trải nghiệm cày Netflix, Youtube be bét rất hài lòng, màn hình đẹp sắc nét, đây là chiếc dt thứ 3 mua ở TGDD. 2 chiếc trước mỗi loại dùng được 5 năm, hy vọng M51 cũng vậy.",0
"Mua M51 vì pin trâu, camera không lồi, thiết kế bóng bẩy, đẹp, sau hơn 1 tuần trải nghiệm cày Netflix, Youtube be bét rất hài lòng, màn hình đẹp sắc nét, đây là chiếc dt thứ 3 mua ở TGDD. 2 chiếc trước mỗi loại dùng được 5 năm, hy vọng M51 cũng vậy.",0
"Mới mua được 2 hôm, thấy pin trâu, sạc nhanh, chụp ảnh đẹp.màn hình quá đẹp,nói chung la tuyet vời.1 bức chụp bằng camera macro khá ấn tượng.chỉ có 1 lỗi nhỏ vào chế độ chụp ban đêm mà che bàn tay lại chup màn hình đen sẽ thấy những đốm sáng li ti..với mình thì chỉ thích pin trau man dep la ổn.chụp ảnh thì cung ít nên nhu cầu vậy là đủ dùng.",0
"Thật sự cảm thấy phiền với ss m51! Tất cả mọi thứ đều ok nhưng không kết nối được WIFI , đổi cái này là cái thứ 3 nhưng vẫn vậy! Và không được đổi nữa phải gữi hãng kiểm tra nhưng trước mắt đánh giá 1 sao vì quá mệt mỏi ",0
Mình có mua 1 cái samsung m51 của thế giới di động.mình đã sài máy nhìn rất cứng nhưng mà lỗi mích đã đổi tới 4 cái rồi.mua trả góp lên mỗi lần ra đổi rất khó chịu.quản lý còn kêu trả máy mất 20% nữa.máy lỗi do cửa hàng nhập hàng kém chất lượng lại bắt khách hàng chịu trách nhiệm.giờ cái thứ 4 vẫn đang bị lỗi mích nói không nghe.không biết ghi lên đây có bị các bạn nv xóa đi không.,0
Hàng  hầu  như  lỗi nặng  nặng kém wifi cũng  kém luôn sài quá  tệ điện  lúc rõ lúc  k mua  gởi hãng bảo  k có  gì  về  thì  như  cũ  đổi  máy  mới  vẫn  vậy ,0
"Cửa hàng, nhân viên: hài lòng.",0
Sản phẩm: Đang C9 pro sang M51. Thất vọng.,0
"1. Pin dùng bình thường, face, zalo, fw mail,... không chơi game (dùng 1. Không xem được bộ nhớ tạm. Coppy nhiều sẽ chỉ dán được văn bản coppy cuối.",0
"2. Bàn phím không có nhập giọng nói tiếng Việt. Tự nhập tiên đoán lung tung (nhập dùng thành đừng, xen thành xem, lgi thành kho)",0
3. Chế độ không làm phiền không tách được các loại thông báo với cuộc gọi đến (để không làm phiền dù cho phép cuộc gọi thì cũng không hiện cuộc gọi lên màn hình).,0
4. GPRS điều hướng MAP hay sai.,0
"5. Vào face xem clip mà chuyển tab khác quay lại bị lẫn clip, xen tiếng.",0
"Kết luận: Được cái pin khỏe hơn, dù RAM 8 nhưng cảm giác xử lý chậm hơn. Có lẽ thay màn C9 để dùng lại.",0
"Máy mới mua 3thg mà bảo hành 2 lần do sạc pin ko vô, giờ thì lại đang bị mất tiếng media, bó tay sam sung luôn rồi. Tưởng đâu mua máy đời đầu xài ngon ai ngờ dở tệ vậy ",0
 Máu sài mau tuộc pin  máy thì nặng thiết kế thi quá xấu sam sung cành chỉ khách hàng không được hài lòng  ,0
"Thất vọng về ss rất nhiêu mới đọc nhiêu bịnh luân giông như tình trạng mấy mình loa ngoài nghe gọi nc bên kìa k nghe rõ sống chấp chọn cột sống sim 2 chỉ 2 cây yêu sống , mặt sau kêu nhân viên gđ dán thì bảo dán k dc ,cũng k có ốp lưng đen lúc đỗi máy khác thì báo máy bị trây k đổi dc, lần đâu tiên mua còn này rất hôi hân ai có dự định mua khuyên đung mua.",0
"Gia sản phâm cao mà mới thư không đươc như ý,sạc lỗi loa rè nói chung là đắt ko đáng tiên bỏ mua",0
Kém Chất Lượng Mặc dù đã bảo hành khắc phục lỗi. Sóng Kém Yếu Dù Xài 4G Dòng Máy Khác So Sánh Vẫn Kém Xa. ,0
Gần như ai dùng cũng bị hỏng sạc. Đổi sạc mới thì liệu mấy tuần nữa lại hỏng đây. Hay cứ một tháng mua sạc 1 lần. Lần đầu tiên dùng sam sung và thấy thất vọng vô cùng. Quảng cáo rầm rộ pin khỏe thì cũng phải làm cái sạc nó tương ứng với pin chứ,0
Lời cảnh tỉnh cho bạn nào đang tham khảo và có ý định mua M51,0
"Đừng nghe lời tụi đmx tứ vấn pin 7000 nghe nhạc 7 ngày đâu ra pin tụt như 5000 vậy, máy chơi game LQ thì giựt giựt chán chả thèm nói. Lúc mua thì tư vấn hay lâm giờ bị vấn đề ra phàn nàn thì nóu này nọ, riết rồi làm ra sản phẩm 10tr mà tệ kinh hồn",0
Cùi bắp ss sài bao yếu.  Từ nay sẽ đổi qa dòng  máy khác sẽ sài đúng dở pin thì.   7000 ma như 4000 ngàn sài nóng máy nặng,0
Dùng cực kỳ chán. Tầm giá này mua oppo ngon hơn. Cảm ứng vân tay ko mượn đã vậy thết kế ở sườn lỡ chạm vào cái. Ngửa dt ra đã thấy bạn nhập sai mã pin còn 30s nữa chạy ứng dụng chậm hơn so vs dòng khác. 😣😣,0
Thực sự thất vọng.,0
Pin 7000mah nhưng mau hết cực kì thua 5000mah nữa,0
"Mạng sóng thì yếu, có khi mất luôn. Mặt lưng dễ bong tróc và trầy cực kì",0
Còn sạc lâu khỏi bàn,0
"Thất vọng hoàn toàn, ai bỏ ra 9tr mà mua máy này là sai lầm nha ",0
"máy dùng quá chán, không mượt, chập chờn, sóng yếu, định vị sai, không bao giờ dùng samsung",0
"Mình mua máy khi giá còn là 9,490,000.",0
1. Lưng máy bị xước: Mình mua máy tối hôm trước thì sáng hôm sau đã phát hiện xước rồi. Hôm sau đến tgdd để dán lưng thì họ được thông báo là samsung không cho phép dán lưng vì sợ khi bóc ra làm hỏng phần lưng. Rõ ràng Samsung và tgdd đã biết vấn đề mà không nói rõ cho khách hàng.,0
2. Mình mua đầu tuần thì cuối tuần có Black Friday giảm giá tận 14%. Nhân viên hoàn toàn không thông báo cho mình biết.,0
"3. Cái này quan trọng nhất: CẢNH BÁO những ai mua trả góp, tuyệt đối không đưa thông tin ngân hàng cho nhân viên nhập vào hoặc đặt hộ qua điện thoại của họ. Cần dùng điện thoại hay máy tính của mình. Lý do: Từ lúc mua đến nay hơn 2 tuần, mình đã bị người khác dùng thông tin để đặt hàng 2 lần, 1 lần là đồng hồ, lần khác là điện thoại khác. Đang chờ xem tgdd xử lý như thế nào",0
"máy này tệ, không có các chức năng tiện ích cơ bản  cũng như sẽ không phù hợp với yêu cầu sử dụng đa chức năng, nhanh gọn và tiện lợi như ở máy Samsung Galaxy A51, A30. Mức giá 9tr4 này là quá lãng phí khi có quá nhiều thiếu sót, mà không thể cài đặt bổ sung. ",0
"Sam sung trước đây sài rất tốt, nay máy sao tệ quá vậy,  ở Ấn độ giá chỉ có 4.390, về Việt Nam bán quá cao, biết vậy ko nên mua, mua 17/11 giá 8.090 hôm nay 30/11 máy giảm còn 7.590, mới 2 ngày lỗ 500 buồn quá.",0
"Sao 30/11 mình mua vẫn 8090k nhỉ, bạn xem ở đâu vậy?",0
Viên pin 7000 mà sạc nhanh 25W thì hơi lâu. Phải chi sạc nhanh 65W thì quá oke luôn.,0
Con này đc pin thôi chứ gpu nó kém con chip 835 1/2 lận..dù là con 835 ra mắt sau nó đến 3-4 năm trước 🙄,0
Pin to màn hình lồi lõm đặc biệt ghết tính năng vân chân cạnh viền ! Dùng con này chân phải to phải có huyền đề thì mới mở máy được !,0
"Ko hiểu bạn nghĩ gì mà nói vân tay cạnh viền ko nhạy. Bạn dùng chưa mà biết nó ko nhạy?. Cá nhân mình đã dùng mấy con đời A vân tay dưới màn hình rồi, cảm thấy ko chịu vì nó ko nhạy tí nào cả, còn con này vân tay cạnh viền rất nhạy, test mấy ngày nay rồi, chạm cái là mở chưa lỗi gì cả, nếu xác định dùng vân tay màn hình nhạy thì bạn tậu mấy con not ấy mới gọi là nhạy. Pin 7000 mà bạn ko muốn nó lồi lõm thì dùng A71 ấy chứ dùng gì con này",0
"Được cái mẫu mã câu hình thì trên trời, tất cả đt Samsung sóng rất yếu cầm 9tr mua iPhone Sài ngon hơn.",0
"cho e hỏi máy moi mua 3 hom sao sac pin nóng máy qua 38,39 do , e do kiem tra pin chỉ còn 6800 trong khi máy mới dang lẽ 7000",0
Quá thất vọng về máy ss m51. Sau khi máy tự động nâng cấp phần mềm thì xẩy ra hiện tượng bị giật. Và lag. Sử dụng mạng không được ổn định. Chỉ được cái ưu điểm là pin trâu. Cấu hình bằng với A70 mà hiệu suất thua A70 quá nhiều.,0
Quá thất vọng về máy ss m51. Sau khi máy tự động nâng cấp phần mềm thì xẩy ra hiện tượng bị giật. Và lag. Sử dụng mạng không được ổn định. Chỉ được cái ưu điểm là pin trâu. Cấu hình bằng với A70 mà hiệu suất thua A70 quá nhiều.,0
"Sau khi update Android 11 , ngày nào không sử dụng pin không tụt được 10%, quá pro",0
Trả lời cho bình luận của Lê Kim,0
"Mình là con gái và mình cũng ko có  mặc quần jean, tây các kiểu nên ko bỏ túi quần làm cong điện thoại nhé bạn Đạt (cmt bài mình). Và  Bên phía tổng đài của TGDĐ đã thừa nhận sai sót, xử lý phí và  bảo hành cho mình rồi. Mình ko phải trả phí gì hết.",0
" Rõ ràng là mình ko sai mà, mình cũng cám ơn bộ phận CSKH đã lắng nghe, tiếp nhận  khiếu nại của mình, chứ mình tức ko ăn ko ngủ nghỉ bán hàng luôn vì rất ức, chỗ mình đặt niềm tin mua từ máy lạnh, tủ lạnh đến đt mà gạt mình sao ko tức. ",0
"Mình xin gửi lời cám ơn đến quý Lãnh Đạo TGDĐ đã xử lý khiếu nại của mình, mình đánh giá cao cách quản lý, điều hành của quý công ty. Mình sẽ ủng hộ tiếp khi có nhu cầu. ",0
"Sản phẩm tốt, dùng 4g cả ngày đa tác vụ vắt kiệt pin mãi k hết. Nói chung sạc 1 lần 1 ngày dùng thoải mái. Loa không to lắm nhưng đủ vang k nứt âm. 8gb ram nên các tác vụ xử lí ok. Dùng 3 năm nữa ok. 5g và tần số quét 90hz cũng k cần thiết cho lắm. Nói tóm lại vừa túi tiền. Mình mua ngày 30.11 giá hơn 7tr5 1 tý (giảm 20%). Ok ngon",0
"Sử dụng thấy mọi tác vụ đều rất ổn. Phù hợp vs nhu cầu cá nhân. Tuy nhiên pin luôn báo là đang tìm hiểu cách sử dụng, dù mình đã thử khởi động lại vẫn hiện như thế 🙄",0
"Có ai bị giống tui hok, trong mục DCIM ngày nào cũng có file ảnh .png 0b ko. Chán quá",0
"Pin trâu, máy mượt, nhanh, màn hình trong rõ nét, camera chụp đẹp. Mình vô cùng hài lòng.",0
"Nếu nhu cầu 1 máy đt vừa chụp đẹp, vừa pin siêu trâu, vừa nhanh, thiết kế đẹp...thì nên.mua M51 nha mn",0
